recording_file,word,phoneme,phoneme_index,start_time,end_time,duration,duration_ratio,gop_score,gop_gap,max_posterior_phoneme,energy_mean,error_type,label_confidence,label_source
3a64ad5d24d0423faeda0d2713f5b9e7.wav,depends,ɛ,3,14.3731,14.4219,0.0487,0.609,-11.6551,6.2728,<pad>,0.147845,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,depends,n,4,14.4219,14.4706,0.0487,0.812,-10.2478,5.7896,ɛ,0.17088,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,depends,d,5,14.4706,14.5193,0.0487,0.974,-14.004,14.0038,<pad>,0.155673,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,depends,z,6,14.5193,14.568,0.0487,0.609,-10.5643,9.8924,n,0.036025,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,too,t,0,14.628,14.6747,0.0467,0.778,-4.6668,0.0,t,0.039644,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,too,u,1,14.6747,14.7213,0.0467,0.583,-6.8609,2.5829,<pad>,0.139593,distortion,0.558,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,too,ː,2,14.7213,14.768,0.0467,0.583,-0.0001,0.0,<pad>,0.158464,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,much,m,0,14.808,14.848,0.04,0.571,-4.895,0.0,m,0.160222,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,much,ʌ,1,14.848,14.888,0.04,0.571,-14.0204,14.0203,<pad>,0.133534,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,much,t,2,14.888,14.928,0.04,0.667,-6.1395,6.1362,<pad>,0.024217,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,much,ʃ,3,14.928,14.968,0.04,0.4,-8.6824,3.4569,<pad>,0.040656,substitution,0.846,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,on,ɔ,0,15.048,15.088,0.04,0.5,-15.7374,15.7373,<pad>,0.124633,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,on,n,1,15.088,15.128,0.04,0.667,-2.9223,0.0,n,0.159032,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,e,0,15.188,15.273,0.085,1.062,-11.2722,9.3758,<pad>,0.106071,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,ɪ,1,15.273,15.358,0.085,1.062,-12.5559,12.5555,<pad>,0.126412,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,a,2,15.358,15.443,0.085,1.062,-11.3549,9.5009,<pad>,0.149248,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,ɪ,3,15.443,15.528,0.085,1.062,-15.481,15.4809,<pad>,0.085342,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,without,w,0,15.588,15.6313,0.0433,0.867,-3.2781,0.5773,<pad>,0.088087,correct,0.806,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,without,ɪ,1,15.6313,15.6747,0.0433,0.542,-5.3996,1.2028,<pad>,0.073973,distortion,0.55,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,without,ð,2,15.6747,15.718,0.0433,0.722,-7.6144,2.43,<pad>,0.128424,distortion,0.543,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,without,a,3,15.718,15.7613,0.0433,0.542,-7.1626,2.4288,<pad>,0.168927,distortion,0.543,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,without,ʊ,4,15.7613,15.8047,0.0433,0.542,-14.1957,14.1954,<pad>,0.123226,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,without,t,5,15.8047,15.848,0.0433,0.722,-3.3391,3.02,<pad>,0.009383,substitution,0.802,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,checking,t,0,15.888,15.938,0.05,0.833,-7.6126,3.8128,<pad>,0.066372,substitution,0.881,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,checking,ʃ,1,15.938,15.988,0.05,0.5,-9.3569,4.3248,ɛ,0.15704,substitution,0.932,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,checking,ɛ,2,15.988,16.038,0.05,0.625,-13.7814,13.7814,<pad>,0.050164,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,checking,k,3,16.038,16.088,0.05,0.714,-9.642,9.6418,<pad>,0.033579,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,checking,ɪ,4,16.088,16.138,0.05,0.625,-8.3676,3.7393,k,0.117316,substitution,0.874,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,checking,ŋ,5,16.138,16.188,0.05,0.714,-10.9764,8.3066,<pad>,0.132774,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,the,ð,0,16.228,16.278,0.05,0.833,-4.5587,0.0,ð,0.14237,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,the,ə,1,16.278,16.328,0.05,0.833,-11.6951,11.6906,<pad>,0.16414,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,ɪ,0,16.368,16.422,0.054,0.675,-12.2163,10.2861,<pad>,0.111685,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,n,1,16.422,16.476,0.054,0.9,-4.6686,2.1678,<pad>,0.01137,distortion,0.617,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,f,2,16.476,16.53,0.054,0.6,-3.2838,0.0,f,0.104594,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,ɚ,3,16.53,16.584,0.054,0.675,-3.6654,0.1717,ɹ,0.130418,correct,0.907,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,m,4,16.584,16.638,0.054,0.771,-11.5508,11.5496,<pad>,0.140854,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,e,5,16.638,16.692,0.054,0.675,-14.4157,13.6385,<pad>,0.117795,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,ɪ,6,16.692,16.746,0.054,0.675,-14.1372,9.2534,<pad>,0.074534,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,ʃ,7,16.746,16.8,0.054,0.54,-13.8055,9.2002,<pad>,0.060126,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,ə,8,16.8,16.854,0.054,0.9,-13.5464,13.546,<pad>,0.112764,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,information,n,9,16.854,16.908,0.054,0.9,-11.893,11.8929,<pad>,0.150604,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,carefully.,k,0,16.968,17.028,0.06,0.857,-9.9355,6.452,<pad>,0.05504,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,carefully.,ɛ,1,17.028,17.088,0.06,0.75,-9.748,6.8284,<pad>,0.169441,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,carefully.,ɹ,2,17.088,17.148,0.06,0.75,-4.974,4.9508,<pad>,0.100198,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,carefully.,f,3,17.148,17.208,0.06,0.667,-8.1007,4.7402,<pad>,0.007997,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,carefully.,ə,4,17.208,17.268,0.06,1.0,-8.6865,6.672,<pad>,0.080712,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,carefully.,l,5,17.268,17.328,0.06,1.0,-7.9077,4.2386,<pad>,0.056467,substitution,0.924,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,carefully.,i,6,17.328,17.388,0.06,0.75,-7.8545,7.622,<pad>,0.02937,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,I,a,0,18.489,18.519,0.03,0.375,-13.1527,13.1526,<pad>,0.164085,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,I,ɪ,1,18.519,18.549,0.03,0.375,-9.9985,9.9979,<pad>,0.114758,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,believe,b,0,18.589,18.639,0.05,1.0,-5.2145,0.0,b,0.155933,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,believe,ᵻ,1,18.639,18.689,0.05,0.625,-6.9549,4.0589,<pad>,0.09515,substitution,0.906,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,believe,l,2,18.689,18.739,0.05,0.833,-5.28,3.6097,<pad>,0.146545,substitution,0.861,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,believe,i,3,18.739,18.789,0.05,0.625,-12.8169,10.6465,<pad>,0.179989,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,believe,ː,4,18.789,18.839,0.05,0.625,-0.0768,-4.1409,<pad>,0.16714,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,believe,v,5,18.839,18.889,0.05,0.714,-16.348,16.348,<pad>,0.054905,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,that,ð,0,18.929,18.9757,0.0467,0.778,-4.1446,0.0517,<pad>,0.085861,correct,0.937,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,that,æ,1,18.9757,19.0223,0.0467,0.519,-7.4994,4.4608,<pad>,0.158881,substitution,0.946,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,that,t,2,19.0223,19.069,0.0467,0.778,-3.5267,0.9618,<pad>,0.140306,correct,0.71,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,e,0,19.109,19.174,0.065,0.812,-11.8925,11.8923,<pad>,0.150325,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,ɪ,1,19.174,19.239,0.065,0.812,-10.7727,10.7717,<pad>,0.15673,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,a,2,19.239,19.304,0.065,0.812,-10.9918,7.5912,<pad>,0.155954,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,AI,ɪ,3,19.304,19.369,0.065,0.812,-14.2485,14.2482,<pad>,0.121356,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,should,ʃ,0,19.409,19.469,0.06,0.6,-5.032,2.4047,<pad>,0.059778,distortion,0.54,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,should,ʊ,1,19.469,19.529,0.06,0.75,-8.3583,6.1439,<pad>,0.114939,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,should,d,2,19.529,19.589,0.06,1.2,-2.3731,0.2523,<pad>,0.091386,correct,0.887,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,assist,ɐ,0,19.629,19.689,0.06,0.75,-10.6543,8.412,<pad>,0.050402,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,assist,s,1,19.689,19.749,0.06,0.6,-1.5784,0.4573,<pad>,0.047973,correct,0.836,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,assist,ɪ,2,19.749,19.809,0.06,0.75,-7.8518,4.1498,<pad>,0.129763,substitution,0.915,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,assist,s,3,19.809,19.869,0.06,0.6,-5.9605,3.2141,<pad>,0.069879,substitution,0.821,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,assist,t,4,19.869,19.929,0.06,1.0,-4.6716,1.6821,<pad>,0.01807,distortion,0.568,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,h,0,19.969,20.0165,0.0475,0.792,-1.1732,0.0,h,0.051603,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,j,1,20.0165,20.064,0.0475,0.95,-3.3936,0.0,j,0.131835,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,u,2,20.064,20.1115,0.0475,0.594,-9.0874,9.0867,<pad>,0.1304,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,ː,3,20.1115,20.159,0.0475,0.594,-0.0006,0.0,<pad>,0.164469,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,m,4,20.159,20.2065,0.0475,0.679,-5.9085,0.9663,<pad>,0.152374,correct,0.708,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,ə,5,20.2065,20.254,0.0475,0.792,-5.1687,1.4529,<pad>,0.121022,distortion,0.55,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,n,6,20.254,20.3015,0.0475,0.792,-10.085,10.0849,<pad>,0.08697,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,humans,z,7,20.3015,20.349,0.0475,0.594,-12.9641,10.0492,n,0.032383,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,instead,ɪ,0,20.429,20.4757,0.0467,0.583,-13.5632,9.1055,<pad>,0.115406,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,instead,n,1,20.4757,20.5223,0.0467,0.778,-6.6066,6.5105,<pad>,0.037831,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,instead,s,2,20.5223,20.569,0.0467,0.467,-2.9519,0.0,s,0.029282,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,instead,t,3,20.569,20.6157,0.0467,0.778,-7.2672,7.2662,<pad>,0.078251,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,instead,ɛ,4,20.6157,20.6623,0.0467,0.583,-10.6919,7.3058,<pad>,0.169992,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,instead,d,5,20.6623,20.709,0.0467,0.933,-9.5534,4.6254,<pad>,0.080347,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,of,ʌ,0,20.749,20.7795,0.0305,0.436,-11.3755,11.3749,<pad>,0.043908,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,of,v,1,20.7795,20.81,0.0305,0.436,-8.2278,8.2274,<pad>,0.034223,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,ɹ,0,20.85,20.9011,0.0511,0.639,-7.2102,5.0712,<pad>,0.115314,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,ᵻ,1,20.9011,20.9522,0.0511,0.639,-14.5053,14.5052,<pad>,0.017933,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,p,2,20.9522,21.0033,0.0511,0.852,-11.3189,11.3188,<pad>,0.014029,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,l,3,21.0033,21.0544,0.0511,0.852,-8.2116,3.7567,p,0.107171,substitution,0.876,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,e,4,21.0544,21.1056,0.0511,0.639,-12.3797,12.1767,l,0.143434,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,ɪ,5,21.1056,21.1567,0.0511,0.639,-10.3065,6.5901,<pad>,0.064496,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,s,6,21.1567,21.2078,0.0511,0.511,-12.6902,12.6897,<pad>,0.041704,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,ɪ,7,21.2078,21.2589,0.0511,0.639,-12.7682,12.7681,<pad>,0.136623,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,replacing,ŋ,8,21.2589,21.31,0.0511,0.73,-13.0785,10.0066,s,0.161879,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,them,ð,0,21.35,21.39,0.04,0.667,-6.8933,3.6783,<pad>,0.12037,substitution,0.868,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,them,ɛ,1,21.39,21.43,0.04,0.5,-15.4949,15.4948,<pad>,0.119423,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,them,m,2,21.43,21.47,0.04,0.571,-4.6572,0.4773,<pad>,0.051966,correct,0.831,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,k,0,21.51,21.562,0.052,0.743,-9.0468,9.0443,<pad>,0.112766,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,ə,1,21.562,21.614,0.052,0.867,-6.9054,3.3955,<pad>,0.142227,substitution,0.84,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,m,2,21.614,21.666,0.052,0.743,-0.9461,0.0,m,0.020769,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,p,3,21.666,21.718,0.052,0.867,-6.299,2.4153,<pad>,0.010232,distortion,0.642,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,l,4,21.718,21.77,0.052,0.867,-10.4189,10.4187,<pad>,0.107296,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,i,5,21.77,21.822,0.052,0.65,-11.4461,11.2516,l,0.103468,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,ː,6,21.822,21.874,0.052,0.65,-0.173,-4.427,<pad>,0.039576,correct,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,t,7,21.874,21.926,0.052,0.867,-13.4217,13.4217,<pad>,0.038652,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,l,8,21.926,21.978,0.052,0.867,-12.6803,12.68,<pad>,0.061389,substitution,0.95,rule_based_v1
3a64ad5d24d0423faeda0d2713f5b9e7.wav,completely.,i,9,21.978,22.03,0.052,0.65,-10.122,7.6799,t,0.032385,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ɑ,0,0.263,0.319,0.056,0.7,-15.9976,15.9975,<pad>,0.241497,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ː,1,0.319,0.375,0.056,0.7,-0.0016,0.0,<pad>,0.126847,correct,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ɹ,2,0.375,0.431,0.056,0.7,-6.6197,3.4495,<pad>,0.183146,substitution,0.845,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ɾ,3,0.431,0.487,0.056,0.7,-6.4607,2.8236,<pad>,0.101662,distortion,0.582,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ɪ,4,0.487,0.543,0.056,0.7,-8.7284,8.7276,<pad>,0.00511,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,f,5,0.543,0.599,0.056,0.622,-8.5258,8.5242,<pad>,0.178918,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ɪ,6,0.599,0.655,0.056,0.7,-14.0262,9.8346,<pad>,0.102016,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ʃ,7,0.655,0.711,0.056,0.56,-11.3077,6.1108,<pad>,0.061372,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,ə,8,0.711,0.767,0.056,0.933,-14.3495,14.3494,<pad>,0.11931,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Artificial,l,9,0.767,0.823,0.056,0.933,-12.351,12.3509,<pad>,0.130515,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,ɪ,0,0.883,0.9375,0.0545,0.682,-13.465,8.9068,<pad>,0.15554,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,n,1,0.9375,0.9921,0.0545,0.909,-8.9479,8.9452,<pad>,0.02789,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,t,2,0.9921,1.0466,0.0545,0.909,-5.1057,1.1773,<pad>,0.086164,distortion,0.55,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,ɛ,3,1.0466,1.1012,0.0545,0.682,-9.3012,9.2997,<pad>,0.176803,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,l,4,1.1012,1.1557,0.0545,0.909,-11.4998,5.6696,<pad>,0.097524,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,ɪ,5,1.1557,1.2103,0.0545,0.682,-13.0262,13.0254,<pad>,0.149864,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,d,6,1.2103,1.2648,0.0545,1.091,-11.4396,8.3859,l,0.046538,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,ʒ,7,1.2648,1.3194,0.0545,0.682,-13.0921,9.9803,<pad>,0.038781,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,ə,8,1.3194,1.3739,0.0545,0.909,-10.0391,10.0385,<pad>,0.073315,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,n,9,1.3739,1.4285,0.0545,0.909,-9.4318,4.8186,<pad>,0.055081,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,intelligence,s,10,1.4285,1.483,0.0545,0.545,-13.29,13.2869,<pad>,0.035332,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,is,ɪ,0,1.563,1.593,0.03,0.375,-7.8981,7.896,<pad>,0.046473,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,is,z,1,1.593,1.623,0.03,0.375,-0.1675,0.0,z,0.035122,correct,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,t,0,1.683,1.7253,0.0423,0.706,-7.3887,2.2782,<pad>,0.057486,distortion,0.528,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,ʃ,1,1.7253,1.7677,0.0423,0.423,-10.9258,7.7154,<pad>,0.104516,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,e,2,1.7677,1.81,0.0423,0.529,-12.6122,12.6117,<pad>,0.099898,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,ɪ,3,1.81,1.8523,0.0423,0.529,-15.1538,15.1538,<pad>,0.111684,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,n,4,1.8523,1.8947,0.0423,0.706,-0.198,0.0,n,0.077969,correct,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,d,5,1.8947,1.937,0.0423,0.847,-5.5491,2.7099,dʒ,0.060135,distortion,0.571,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,ʒ,6,1.937,1.9793,0.0423,0.529,-12.5193,12.5059,<pad>,0.130336,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,ɪ,7,1.9793,2.0217,0.0423,0.529,-7.1678,3.4654,<pad>,0.114568,substitution,0.847,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,changing,ŋ,8,2.0217,2.064,0.0423,0.605,-6.3302,2.2326,<pad>,0.115992,distortion,0.523,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,the,ð,0,2.104,2.154,0.05,0.833,-3.9872,0.0,ð,0.127558,correct,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,the,ə,1,2.154,2.204,0.05,0.833,-8.7493,8.7487,<pad>,0.082455,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,world,w,0,2.244,2.296,0.052,1.04,-4.5949,3.731,<pad>,0.145292,substitution,0.873,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,world,ɜ,1,2.296,2.348,0.052,0.65,-13.6503,7.8884,<pad>,0.19365,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,world,ː,2,2.348,2.4,0.052,0.65,-0.0002,0.0,<pad>,0.175552,correct,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,world,l,3,2.4,2.452,0.052,0.867,-7.2955,7.0766,<pad>,0.124325,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,world,d,4,2.452,2.504,0.052,1.04,-8.1579,7.2985,l,0.049555,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,very,v,0,2.564,2.624,0.06,0.857,-7.486,2.6092,<pad>,0.114967,distortion,0.561,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,very,ɛ,1,2.624,2.684,0.06,0.75,-14.0302,14.0301,<pad>,0.145268,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,very,ɹ,2,2.684,2.744,0.06,0.75,-6.829,4.7335,<pad>,0.141908,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,very,i,3,2.744,2.804,0.06,0.75,-7.2515,4.637,<pad>,0.108857,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,fast.,f,0,2.864,2.964,0.1,1.111,-9.022,7.5279,<pad>,0.121106,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,fast.,æ,1,2.964,3.064,0.1,1.111,-12.6293,10.8362,<pad>,0.130635,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,fast.,s,2,3.064,3.164,0.1,1.0,-12.2432,12.2431,<pad>,0.048144,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,fast.,t,3,3.164,3.264,0.1,1.667,-9.9667,8.0668,<pad>,0.033915,substitution,0.95,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Many,m,0,4.364,4.414,0.05,0.714,-7.4349,1.9552,<pad>,0.176115,distortion,0.55,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Many,ɛ,1,4.414,4.464,0.05,0.625,-5.2147,0.6215,<pad>,0.212402,correct,0.795,rule_based_v1
4898b655593c4787b1353f604ed63014.wav,Many,n,2,4.464,4.514,0.05,0.833,-4.0411,0.0,n,0.243667,correct,0.95,rule_based_v1
